player,playerLabel,dateOfBirth,teamLabels,awardLabels
http://www.wikidata.org/entity/Q16227000,Melvin Ejim,1991-03-04T00:00:00Z,"Pallacanestro Virtus Roma, Canada men's national basketball team, Iowa State Cyclones men's basketball",Big 12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q16227726,Frank Kaminsky,1993-04-04T00:00:00Z,"Charlotte Hornets, Phoenix Suns, Wisconsin Badgers men's basketball","John R. Wooden Award, Sporting News Men's College Basketball Player of the Year, Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Big Ten Conference Men's Basketball Player of the Year, Kareem Abdul-Jabbar Award"
http://www.wikidata.org/entity/Q16228709,Kendrick Nunn,1995-08-03T00:00:00Z,"Los Angeles Lakers, Golden State Warriors, Miami Heat, Panathinaikos B.C., Illinois Fighting Illini men's basketball, Oakland Golden Grizzlies men's basketball",Horizon League Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q18638003,Ben Simmons,1996-07-20T00:00:00Z,"LSU Tigers men's basketball, Brooklyn Nets","NBA Sixth Man of the Year Award, USBWA National Freshman of the Year"
http://www.wikidata.org/entity/Q18764125,Lauren Hill,1995-10-01T00:00:00Z,Mount St. Joseph Lions women's basketball,"NCAA Inspiration Award, USBWA Most Courageous Award"
http://www.wikidata.org/entity/Q18818667,Zoja Stasjuk,1925-04-15T00:00:00Z,WBC Dynamo Kyiv,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19308493,Satou Sabally,1998-04-25T00:00:00Z,"Fenerbahçe Women's Basketball, Dallas Wings, Oregon Ducks women's basketball",WNBA Most Improved Player Award
http://www.wikidata.org/entity/Q19344820,Dan Uzan,1977-06-02T00:00:00Z,Hørsholm 79ers,Dane of the Year
http://www.wikidata.org/entity/Q19516152,Levan Intskirveli,1927-06-01T00:00:00Z,BC Dinamo Tbilisi,"Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q19564111,Joseph Young,1992-06-27T00:00:00Z,"Houston Cougars men's basketball, Oregon Ducks men's basketball",Pac-12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q19571571,Kyle Collinsworth,1991-10-03T00:00:00Z,"Toronto Raptors, Dallas Mavericks, BYU Cougars men's basketball",West Coast Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q19613011,Q19613011,1913-10-16T00:00:00Z,BC Dinamo Tbilisi,"Order of the Badge of Honour, Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q19613120,Yevgeny Alekseyev,1919-03-22T00:00:00Z,Q1973139,"Order of Friendship of Peoples, Order of the Red Star, Order of the Badge of Honour, Merited Coach of the USSR, Merited Master of Sports of the USSR, Order of the Patriotic War 1st class"
http://www.wikidata.org/entity/Q19613225,Alisa Antipina,1938-01-01T00:00:00Z,WBC Dynamo Novosibirsk,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19613307,Anatoli Astachov,1938-05-25T00:00:00Z,Q1973139,"Merited Master of Sports of the USSR, Honoured Coach of Russia"
http://www.wikidata.org/entity/Q19613716,Igor Belyayev,1908-01-01T00:00:00Z,PBC CSKA Moscow,"Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q19613718,Sergey Belyayev,1905-01-01T00:00:00Z,Q1973139,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19613779,Q19613779,1907-08-19T00:00:00Z,WBC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19614181,Aleksandr Venediktov,1933-07-24T00:00:00Z,Q4099516,Master of Sport of the USSR
http://www.wikidata.org/entity/Q19614253,Maret-Mai Otsa,1931-02-22T00:00:00Z,ZVVZ USK Prague,"Order of the Badge of Honour, Merited Master of Sports of the USSR, Estonian Red Cross Order Fourth Class"
http://www.wikidata.org/entity/Q19614308,Galina Voronina,1945-01-20T00:00:00Z,WBC Dynamo Moscow,"Merited Master of Sports of the USSR, Honoured Coach of Russia"
http://www.wikidata.org/entity/Q19614579,Vladimir Gorochov,1910-01-01T00:00:00Z,BC Dynamo Moscow,"Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q19614705,Viktorija Dmitrieva,1945-07-18T00:00:00Z,WBC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19615890,Dale Morey,1918-12-01T00:00:00Z,Anderson Packers,North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q19615920,Aleksandr Zinin,1911-04-18T00:00:00Z,BC Dynamo Moscow,"Order of the Red Star, Order of the Badge of Honour, Merited Coach of the USSR, Merited Master of Sports of the USSR, Order of the Patriotic War 2nd class"
http://www.wikidata.org/entity/Q19617375,Aleksandr Kandel,1935-02-03T00:00:00Z,BC Uralmash Yekaterinburg,"Master of Sport of the USSR, Merited Master of Sports of the USSR, Honoured coach of the RSFSR"
http://www.wikidata.org/entity/Q19617937,Alexander Ivanovich Kiladze,1929-04-29T00:00:00Z,BC Dinamo Tbilisi,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19618282,Q19618282,1911-12-27T00:00:00Z,WBC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19618442,Feodora Kochergina,1942-03-22T00:00:00Z,WBC Dynamo Kyiv,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q19663167,Buddy Hield,1992-12-17T00:00:00Z,"Sacramento Kings, Oklahoma Sooners men's basketball","John R. Wooden Award, Sporting News Men's College Basketball Player of the Year, Oscar Robertson Trophy, Naismith College Player of the Year, Big 12 Conference Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q19664094,Nic Moore,1992-07-01T00:00:00Z,"New Basket Brindisi, Illinois State Redbirds men's basketball, SMU Mustangs men's basketball",American Athletic Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q19666648,Krista Kilburn-Steveskey,1968-06-28T00:00:00Z,NC State Wolfpack women's basketball,Maggie Dixon Award
http://www.wikidata.org/entity/Q19666684,Seth Tuttle,1992-09-05T00:00:00Z,"s.Oliver Würzburg, Northern Iowa Panthers men's basketball",Missouri Valley Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q19667582,Bobby Portis,1995-02-10T00:00:00Z,"Chicago Bulls, New York Knicks, Milwaukee Bucks, Arkansas Razorbacks men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q19819883,Jewell Loyd,1993-10-05T00:00:00Z,"Seattle Storm, Notre Dame Fighting Irish women's basketball","WNBA Rookie of the Year Award, USBWA National Freshman of the Year"
http://www.wikidata.org/entity/Q19844712,Luka Dončić,1999-02-28T00:00:00Z,"Real Madrid Baloncesto, Dallas Mavericks, Real Madrid Baloncesto B, Alcobendas",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q19865640,Denzel Valentine,1993-11-16T00:00:00Z,"Chicago Bulls, Michigan State Spartans men's basketball","Associated Press College Basketball Player of the Year, NABC Player of the Year, Big Ten Conference Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q19880312,Jennifer Hoover,1969-10-12T00:00:00Z,Wake Forest Demon Deacons women's basketball,Maggie Dixon Award
http://www.wikidata.org/entity/Q19881173,Bronson Koenig,1994-11-13T00:00:00Z,Wisconsin Badgers men's basketball,USBWA Most Courageous Award
http://www.wikidata.org/entity/Q19881847,Nigel Williams-Goss,1994-09-16T00:00:00Z,"KK Partizan, Gonzaga Bulldogs men's basketball, Washington Huskies men's basketball","West Coast Conference Men's Basketball Player of the Year, Elite 90 Award"
http://www.wikidata.org/entity/Q19909047,Aleksandr Zakharov,1993-06-12T00:00:00Z,"BC Khimki, Q122607562, BC Nizhny Novgorod",Master of Sports of Russia
http://www.wikidata.org/entity/Q16999957,Alexander Madsen,1995-01-26T00:00:00Z,"CB Gran Canaria, USK Praha, Kouvot",Korisliiga Sixth Man of the Year
http://www.wikidata.org/entity/Q17038792,Tyler Ulis,1996-01-05T00:00:00Z,"Chicago Bulls, Golden State Warriors, Phoenix Suns, Sacramento Kings, Motor City Cruise, Kentucky Wildcats men's basketball, Windy City Bulls",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q17281073,Nikola Jokić,1995-02-19T00:00:00Z,"Denver Nuggets, Serbia men's national basketball team, KK Mega Basket","NBA Most Valuable Player Award, Bill Russell NBA Finals Most Valuable Player Award, NBA Conference Finals Most Valuable Player Award"
http://www.wikidata.org/entity/Q17302809,Jordan Clarkson,1992-06-07T00:00:00Z,"Los Angeles Lakers, South Bay Lakers, Missouri Tigers men's basketball, Tulsa Golden Hurricane men's basketball",Asia's Most Influential Philippines
http://www.wikidata.org/entity/Q17305725,Jalen Brunson,1996-08-31T00:00:00Z,"Dallas Mavericks, Villanova Wildcats men's basketball","Bob Cousy Award, John R. Wooden Award, Sporting News Men's College Basketball Player of the Year, Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Big East Conference Men's Basketball Player of the Year, Lute Olson Award, Robert V. Geasey Trophy, USA Basketball Male Athlete of the Year, FIBA Under-19 Basketball World Cup Most Valuable Player"
http://www.wikidata.org/entity/Q17465755,Malcolm Brogdon,1992-12-11T00:00:00Z,"Milwaukee Bucks, Indiana Pacers, Virginia Cavaliers men's basketball","NBA Rookie of the Year Award, Atlantic Coast Conference Men's Basketball Player of the Year, NABC Defensive Player of the Year"
http://www.wikidata.org/entity/Q17917716,Edgar C. Jones,1903-12-29T00:00:00Z,"Florida Gators football, Florida Gators men's basketball",University of Florida Athletic Hall of Fame
http://www.wikidata.org/entity/Q18152616,Janet Harris,1962-12-14T00:00:00Z,Georgia Lady Bulldogs basketball,Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q18157975,Meighan Simmons,1992-01-25T00:00:00Z,Tennessee Lady Volunteers basketball,Southeastern Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q18211238,Kia Nurse,1996-02-22T00:00:00Z,UConn Huskies women's basketball,WBCA Defensive Player of the Year
http://www.wikidata.org/entity/Q18235892,Ryō Yamazaki,1992-09-25T00:00:00Z,Saitama Broncos,Slam Dunk Scholarship
http://www.wikidata.org/entity/Q18245509,Nina Maksimel'janova,1927-12-31T00:00:00Z,WBC Dynamo Moscow,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q18245531,Nina Maksimova,1924-01-18T00:00:00Z,WBC Dynamo Moscow,"Order of the Red Banner of Labour, Order of the Badge of Honour, Merited Coach of the USSR, Merited Master of Sports of the USSR, Honoured coach of the RSFSR"
http://www.wikidata.org/entity/Q18276401,Ravilja Salimova,1941-08-08T00:00:00Z,Soviet Union women's national basketball team,"Order of the Red Banner of Labour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q19985291,Joel Hitt,1916-12-30T00:00:00Z,Los Angeles Rams,Mississippi Sports Hall of Fame
http://www.wikidata.org/entity/Q20031358,Rashad Whack,1991-01-22T00:00:00Z,"George Mason Patriots men's basketball, Mount St. Mary's Mountaineers men's basketball, Island Storm, BC Winterthur, Cape Breton Highlanders, Grindavík",NBL Canada Rookie of the Year Award
http://www.wikidata.org/entity/Q20657581,Kelsey Plum,1994-08-24T00:00:00Z,"Fenerbahçe Women's Basketball, San Antonio Stars, Washington Huskies women's basketball, Las Vegas Aces","Wade Trophy, John R. Wooden Award, Naismith College Player of the Year, Nancy Lieberman Award, Associated Press Women's College Basketball Player of the Year, Pac-12 Conference Women's Basketball Player of the Year, USBWA Women's National Player of the Year, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q20707230,Brittany Hrynko,1993-04-24T00:00:00Z,"San Antonio Stars, Tulsa Shock, DePaul Blue Demons women's basketball",Big East Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q20710441,Caleb Swanigan,1997-04-18T00:00:00Z,"Sacramento Kings, Portland Trail Blazers, Purdue Boilermakers men's basketball",Big Ten Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q20710856,Elizabeth Williams,1993-06-23T00:00:00Z,"Connecticut Sun, Duke Blue Devils women's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q20714917,Jakob Pöltl,1995-10-15T00:00:00Z,"Toronto Raptors, Arkadia Traiskirchen Lions, Utah Utes men's basketball","Pete Newell Big Man Award, Pac-12 Conference Men's Basketball Player of the Year, Kareem Abdul-Jabbar Award"
http://www.wikidata.org/entity/Q20978367,Patrick Faijdherbe,1973-05-25T00:00:00Z,"ABC Amsterdam, BSC Raiffeisen Panthers Fürstenfeld, Donar, EBBC",DBL Rookie of the Year
http://www.wikidata.org/entity/Q21063206,Thomas Walkup,1992-12-30T00:00:00Z,Stephen F. Austin Lumberjacks basketball,Southland Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q21063801,Adaora Elonu,1990-04-28T00:00:00Z,Texas A&M Aggies women's basketball,"National Collegiate Athletic Association, most valuable player award, Copa de la Reina de Baloncesto, AfroBasket 2017"
http://www.wikidata.org/entity/Q21064045,Frank Mason III,1994-04-03T00:00:00Z,"Milwaukee Bucks, Kansas Jayhawks men's basketball","John R. Wooden Award, Sporting News Men's College Basketball Player of the Year, Oscar Robertson Trophy, Naismith College Player of the Year, Associated Press College Basketball Player of the Year, NABC Player of the Year, Big 12 Conference Men's Basketball Player of the Year"
http://www.wikidata.org/entity/Q21111058,Oleg Germanovich Okulov,1966-05-09T00:00:00Z,BC Enisey,Honoured Coach of Russia
http://www.wikidata.org/entity/Q21129685,Will Cummings,1992-10-07T00:00:00Z,"Rio Grande Valley Vipers, Temple Owls men's basketball",basketball Bundesliga Most Valuable Player award
http://www.wikidata.org/entity/Q21294876,Guerschon Yabusele,1995-12-17T00:00:00Z,"Boston Celtics, SPO Rouen Basket",Knight of the National Order of Merit
http://www.wikidata.org/entity/Q21401499,Firuza Bekmetova,1986-08-04T00:00:00Z,"WBC Dynamo Novosibirsk, Chevakata Vologda, Q4207692, WBC Yenisei Krasnoyarsk",Master of Sports of Russia
http://www.wikidata.org/entity/Q21499660,Jędrzej Bednarowicz,1932-04-20T00:00:00Z,Legia Warsaw,Knight of the Order of Polonia Restituta
http://www.wikidata.org/entity/Q21622110,Malik Monk,1998-02-04T00:00:00Z,"Charlotte Hornets, Kentucky Wildcats men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q21623331,A'ja Wilson,1996-08-08T00:00:00Z,"South Carolina Gamecocks women's basketball, Las Vegas Aces","WNBA Most Valuable Player Award, WNBA Rookie of the Year Award, Wade Trophy, John R. Wooden Award, NCAA Basketball Tournament Most Outstanding Player, Naismith College Player of the Year, Associated Press Women's College Basketball Player of the Year, Southeastern Conference Women's Basketball Player of the Year, USBWA Women's National Player of the Year, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q21693182,Mike Olliver,1959-03-21T00:00:00Z,"Albuquerque Silvers, Lamar Cardinals basketball",Southland Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q21997152,Lee Williams,1918-06-27T00:00:00Z,Cortland Red Dragons men's basketball,John Bunn Award
http://www.wikidata.org/entity/Q22078042,Jillian Alleyne,1994-08-16T00:00:00Z,"Washington Mystics, Minnesota Lynx, WBC Dynamo Novosibirsk, Elitzur Ramla, Panathinaikos women's basketball, Hapoel Rishon LeZion (Women's basketball), Maccabi Ironi Ramat Gan, Artego Bydgoszcz, Ibaeta Kirol Elkartea, Oregon Ducks women's basketball",Pac-12 Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q22096243,Jarrod Uthoff,1993-05-19T00:00:00Z,"Dallas Mavericks, Iowa Hawkeyes men's basketball, Raptors 905",list of Men's Basketball Academic All-America Team Members of the Year
http://www.wikidata.org/entity/Q22117381,Ding Yanyuhang,1993-08-20T00:00:00Z,Shandong Hi-Speed Kirin,CBA Most Valuable Player
http://www.wikidata.org/entity/Q22128825,Daichi Taniguchi,1990-04-15T00:00:00Z,"Akita Northern Happinets, Southeastern Oklahoma State Savage Storm men's basketball, Arizona Western Matadors men's basketball",Slam Dunk Scholarship
http://www.wikidata.org/entity/Q22695786,Haris Hujic,1997-04-30T00:00:00Z,"Nürnberger BC, Bayer Giants Leverkusen, EWE Baskets Oldenburg, BG Göttingen, Rostock Seawolves, Gladiators Trier",ProA Player of the Year
http://www.wikidata.org/entity/Q22958459,Deandre Ayton,1998-07-23T00:00:00Z,"Phoenix Suns, Arizona Wildcats men's basketball",Pac-12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q22959154,Frank Ntilikina,1998-07-28T00:00:00Z,New York Knicks,Knight of the National Order of Merit
http://www.wikidata.org/entity/Q22959347,Rui Hachimura,1998-02-08T00:00:00Z,"Los Angeles Lakers, Washington Wizards, Gonzaga Bulldogs men's basketball","West Coast Conference Men's Basketball Player of the Year, Julius Erving Award"
http://www.wikidata.org/entity/Q23302710,DeAndre' Bembry,1994-07-04T00:00:00Z,Saint Joseph's Hawks men's basketball,Atlantic 10 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q23302754,Dillon Brooks,1996-01-22T00:00:00Z,Oregon Ducks men's basketball,Pac-12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q23541220,Pascal Siakam,1994-04-02T00:00:00Z,"Toronto Raptors, New Mexico State Aggies men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q23542695,Lonzo Ball,1997-10-27T00:00:00Z,"Chicago Bulls, UCLA Bruins men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q23882821,Napheesa Collier,1996-09-23T00:00:00Z,"Minnesota Lynx, UConn Huskies women's basketball","WNBA Rookie of the Year Award, American Athletic Conference Women's Basketball Player of the Year"
